chunk_id,text,page,paragraph,filename,path
NAVER_business_report_2022.pdf_p255_c1,"나. 공정가치 서열체계
 
회사는 공정가치를 산정하는 데 사용한 투입변수의 신뢰성에 대한 정보를 제공하기 위하여
금융상품을 기준서에서 정한 세 수준으로 분류합니다. 공정가치로 측정되는 금융상품은 공
정가치 서열체계에 따라 구분되며 정의된 수준들은 다음과 같습니다. 
 
당기말 및 전기말 현재 공정가치로 측정되는 금융상품의 공정가치 서열체계 구분은 다음과
같습니다. 
 
 -활성시장에서 거래되는 금융상품(예: 상장 파생상품 및 지분증권)의 공정가치는보고
기간 말의 공시된 시장가격에 기초합니다. 해당 금융상품은 수준 1로 분류합니다.
-활성시장에서 거래되지 않는 금융상품(예: 비상장 파생상품)의 공정가치를 산정하는
데에는 관측할 수 있는 시장자료를 최대한으로 사용하고 기업 특유의 추정치는 가능한
한 적게 사용하는 평가기법을 사용합니다. 공정가치 산정에 사용된모든 유의적인 투입
변수를 관측할 수 있다면 해당 금융상품은 수준 2로 분류합니다.
-관측할 수 있는 시장자료를 기초로 하지 않은 하나 이상의 유의적인 투입변수를사용한
경우 해당 금융상품은 수준 3으로 분류합니다.
<당기말> (단위: 천원)
구 분 수준 1 수준 2 수준 3 합 계
금융자산
당기손익-공정가치 측정 금융자산 - 776,460 1,345,111,602 1,345,888,062
기타포괄손익-공정가치 측정 지분상품 1,135,988,850 -164,979,532 1,300,968,382
<전기말> (단위: 천원)
구 분 수준 1 수준 2 수준 3 합 계
금융자산
당기손익-공정가치 측정 금융자산 2,982,610 710,126 1,619,663,082 1,623,355,818
기타포괄손익-공정가치 측정 지분상품 1,810,781,179 -223,005,955 2,033,787,134
전자공시시스템 dart.fss.or.kr Page 253",255,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p256_c1,"다. 반복적인 공정가치 측정치의 서열체계 수준 간 이동
 
회사는 공정가치 서열체계의 수준 간 이동을 보고기간 말에 인식합니다. 당기 중 반복적인
공정가치 측정치의 수준1과 수준2간의 이동 내역은 없습니다.
 
당기 및 전기 중 수준 3으로 분류된 금융상품의 변동 내역은 다음과 같습니다. 
 (단위: 천원)
구 분당기 전기
당기손익-공정가치
측정 금융자산기타포괄손익-공정
가치 측정 금융자산당기손익-공정가치
측정 금융자산기타포괄손익-공정
가치 측정 금융자산
기초금액 1,619,663,082 223,005,955 1,370,978,035 46,389,561
총손익
당기손익인식액 (304,150,079) - 406,432,190 -
기타포괄손익인식액 - (54,613,988) - 76,899,186
매입ㆍ차입금액 120,124,415 26,284,601 289,352,019 82,343,800
매도ㆍ상환금액 (96,827,644) (24,679,558) (415,261,573) (4,056,030)
기타(*) 6,301,828 (3,663,032) (13,134,414) 24,662,103
수준1으로의 이동 - (1,354,446) (18,703,175) (3,232,665)
기말금액 1,345,111,602 164,979,532 1,619,663,082 223,005,955
(*)회사가 보유한 공정가치 측정 금융자산의 지분율 변동으로 인한 계정 대체 등을 포
함하고 있습니다.
전자공시시스템 dart.fss.or.kr Page 254",256,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p257_c1,"라. 가치평가기법 및 투입변수
 
당기말 및 전기말 현재 공정가치 서열체계에서 수준2와 수준3으로 분류되는 주요 금융상품
의 공정가치 측정치 중 중요한 가치평가기법과 투입변수는 아래와 같습니다. 
 
 <당기말> (단위: 천원)
구 분 공정가치 수준 가치평가기법 주요 투입변수 투입변수 투입변수 범위
당기손익-공정가치 측정 금융자산
복합금융상품 및
지분상품358,138,532 3옵션가격결정모형 기초자산가격, 기초자산의 변동성 기초자산의 변동성 40.43% ~ 70.93%
시장접근법 등 EV/SALES, PSR, PEREV/SALES 0.41 ~ 12.13
PSR 0.16 ~ 4.80
PER 7.40
현재가치기법 최근거래가격, 기초자산가격 -
수익증권 및 펀드776,460 2 현재가치기법 신용위험이 반영된 할인율 - -
986,973,070 3 시장접근법 등 기초자산가격 (*) (*)
기타포괄손익-공정가치 측정 금융자산
지분증권 164,979,532 3현재가치기법,
시장접근법최근거래가격, EV/SALES, PSR 등EV/SALES 1.83 ~ 2.35
PSR 0.91 ~ 2.38
(*) 기초자산 가격 산정의 투입변수가 많아 공시를 생략하였습니다.
<전기말> (단위: 천원)
구 분 공정가치 수준 가치평가기법 주요 투입변수 투입변수 투입변수 범위
당기손익-공정가치 측정 금융자산
복합금융상품 및
지분상품480,558,804 3옵션가격결정모형 기초자산가격, 기초자산의 변동성 기초자산의 변동성 36.37% ~ 68.16%
시장접근법 등 PBR, EV/SALES, PSR, PEREV/SALES 1.00 ~ 15.54
PSR 0.57 ~ 5.32
PBR 3.27
PER 26.41
현재가치기법 최근거래가격, 기초자산가격 - -
수익증권 및 펀드 710,126 2 현재가치기법 신용위험이 반영된 할인율 - -
수익증권 및 펀드 1,139,104,278 3 시장접근법 등 기초자산가격 (*) (*)
기타포괄손익-공정가치 측정 금융자산
지분증권 223,005,955 3현재가치기법, 시장
접근법최근거래가격, EV/SALES, PSR 등EV/SALES 2.63 ~ 13.69
PSR 1.21 ~ 4.27
(*) 기초자산 가격 산정의 투입변수가 많아 공시를 생략하였습니다.
전자공시시스템 dart.fss.or.kr Page 255",257,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p258_c1,"마. 수준 3으로 분류된 공정가치 측정치의 가치평가 과정
 
회사는 재무보고 목적의 공정가치 측정을 투자관리팀 및 자금팀에서 담당하고 있으며, 이러
한 공정가치 측정치는 수준 3으로 분류되는 공정가치 측정치를 포함하고 있습니다. 공정가치
측정을 담당하는 팀은 매 분기 보고일정에 맞추어 공정가치 평가과정 및 그 결과에 대해 재
무담당이사에게 보고 및 협의합니다.
 
바. 수준 3으로 분류된 공정가치 측정치의 민감도분석
 
금융상품의 민감도 분석은 통계적 기법을 이용한 관측 불가능한 투입변수의 변동에따른 금
융상품의 가치 변동에 기초하여 유리한 변동과 불리한 변동으로 구분하여 이루어집니다. 그
리고 공정가치가 두 개 이상의 투입변수에 영향을 받는 경우에는 가장유리하거나 또는 가장
불리한 금액을 바탕으로 산출됩니다.
 
당기 및 전기 중 민감도 분석 대상인 수준 3으로 분류되는 각 상품별 투입 변수의 변동에 따
른 손익효과에 대한 민감도 분석 결과는 다음과 같습니다. 
(단위: 천원)
구 분당기 전기
유리한 변동 불리한 변동 유리한 변동 불리한 변동
당기손익 자본 당기손익 자본 당기손익 자본 당기손익 자본
금융자산
비상장주식 등(*) 10,749,068 14,650,538 (10,472,334) (14,373,803) 14,338,564 15,388,580 (14,324,788) (15,374,804)
(*)비상장주식의 민감도는 주요 관측불가능한 투입변수인 할인율을 1% 증가 또는 감
소시키거나 PBR, EV/SALES 및 PSR 등의 주가배수를 10% 증가 또는감소시킴으
로써 공정가치 변동을 산출하고 있습니다. 복합금융상품 경우에는 평가에 사용된
기초자산 가격을 변동 시킴과 동시에(비상장주식과 동일한방법) 기초자산 가격의
변동성을 10% 증가 또는 감소시킴으로써 산출하였습니다.
전자공시시스템 dart.fss.or.kr Page 256",258,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p259_c1,"6. 범주별 금융상품
 
가. 당기말 현재 범주별 금융상품의 내역은 다음과 같습니다. 
 
<금융자산> (단위: 천원)
구 분당기손익-공정가치
측정 금융자산기타포괄손익-공정가
치 측정 금융자산상각후원가
측정 금융자산기타금융자산(*1) 합 계
현금및현금성자산 - - 841,798,145 - 841,798,145
장단기금융상품(*2) - - 527,067,508 - 527,067,508
당기손익-공정가치 측정 금융자산 1,345,888,062 - - - 1,345,888,062
매출채권및기타채권 - - 652,581,685 37,627,112 690,208,797
기타포괄손익-공정가치 측정 금융자산 - 1,300,968,382 - - 1,300,968,382
합 계 1,345,888,062 1,300,968,382 2,021,447,338 37,627,112 4,705,930,894
(*1) 기타금융자산은 금융자산의 범주에 속하지 않는 리스채권입니다.
(*2)당기말 현재 회사는 종업원 금융기관 대출과 관련하여 정기예금 57,200백만원이
담보로 제공되어 있습니다. 또한, 장단기금융상품 중 동반성장 협력을 위해
13,760백만원을 예치하였으며, 관계회사 임차보증금 관련 2,653백만원에 대해 질
권을 설정하였습니다. 당기말 현재 상기 금융상품은 사용이 제한되어 있습니다.
<금융부채> (단위: 천원)
구 분상각후원가
측정 금융부채기타금융부채(*) 합 계
매입채무및기타채무 447,315,676 - 447,315,676
당기손익-공정가치 측정 금융부채 - - -
유동성장기차입금 187,274,700 - 187,274,700
장기차입금 157,977,000 - 157,977,000
사채 1,704,518,277 - 1,704,518,277
리스부채 - 377,802,781 377,802,781
합 계 2,497,085,653 377,802,781 2,874,888,434
(*) 기타금융부채는 금융부채의 범주에 속하지 않는 리스부채입니다.
전자공시시스템 dart.fss.or.kr Page 257",259,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p260_c1,"나. 전기말 현재 범주별 금융상품의 내역은 다음과 같습니다. 
 
 <금융자산> (단위: 천원)
구 분당기손익-공정가치
측정 금융자산기타포괄손익-공정가
치 측정 금융자산상각후원가
측정 금융자산기타금융자산(*1) 합 계
현금및현금성자산 - - 964,418,444 - 964,418,444
장단기금융상품(*2) - - 219,504,672 - 219,504,672
당기손익-공정가치 측정 금융자산 1,623,355,818 - - - 1,623,355,818
매출채권및기타채권 - - 555,645,823 10,953,865 566,599,688
기타포괄손익-공정가치 측정 금융자산 - 2,033,787,134 - - 2,033,787,134
합 계 1,623,355,818 2,033,787,134 1,739,568,939 10,953,865 5,407,665,756
(*1) 기타금융자산은 금융자산의 범주에 속하지 않는 리스채권입니다.
(*2)상기 장단기금융상품 중 13,760백만원은 동반성장 협력예탁금이며, 37,200백만원
은 임직원의 금리우대대출을 위하여 사용이 제한되어 있습니다.
<금융부채> (단위: 천원)
구 분 상각후원가 측정 금융부채
매입채무및기타채무 387,054,428
차입금 349,525,600
사채 1,636,827,464
합 계 2,373,407,492
전자공시시스템 dart.fss.or.kr Page 258",260,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p261_c1,"다. 당기 및 전기 중 금융상품 범주별 순손익의 내역은 다음과 같습니다. 
(단위: 천원)
구 분 당기 전기
당기손익-공정가치 측정 금융자산
이자수익 690,386 771,928
평가손익 (309,832,748) 400,827,406
처분손익 - 2,713,354
파생상품거래손익 (4,309,500) -
배당수익 27,880,933 202,717,070
기타포괄손익-공정가치 측정 금융자산
 배당수익 20,002,442 11,527,396
 평가손익(기타포괄손익) (428,858,804) (74,057,027)
처분손익(재분류조정) (45,127,814) 17,199,904
상각후원가 측정 금융자산
이자수익 23,070,225 3,992,589
대손상각비 (352,678) (231,443)
기타의대손상각비(환입) 413,163 -
외환손익 (25,538,080) 15,501,630
당기손익-공정가치 측정 금융부채
평가손익 (16,016,169) -
상각후원가 측정 금융부채
이자비용 (23,504,900) (12,805,070)
외환손익 (40,125,020) (42,598,831)
전자공시시스템 dart.fss.or.kr Page 259",261,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p262_c1,"7. 금융자산
 
가. 당기손익-공정가치 측정 금융자산
 
(1) 당기말 및 전기말 현재 당기손익-공정가치 측정 금융자산의 내역은 다음과 같습니다. 
 (단위: 천원)
구 분 당기말 전기말
비유동항목
복합금융상품 및 지분증권 358,138,532 480,558,804
수익증권 및 펀드 986,973,070 1,139,104,278
소 계 1,345,111,602 1,619,663,082
유동항목
복합금융상품 및 지분증권 - 2,982,610
수익증권 및 펀드 등 776,460 710,126
소 계 776,460 3,692,736
합 계 1,345,888,062 1,623,355,818
전자공시시스템 dart.fss.or.kr Page 260",262,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p263_c1,"(2) 당기 및 전기 중 당기손익-공정가치 측정 금융자산과 관련하여 당기손익으로 인식된 금
액은 다음과 같습니다. 
 
나. 기타포괄손익-공정가치 측정 금융자산
 
(1) 당기말 및 전기말 현재 기타포괄손익-공정가치 측정 지분상품의 내역은 다음과 같습니
다. 
 
위 지분상품의 처분시에는 관련 기타포괄손익누계액은 이익잉여금으로 재분류되며, 당기손
익으로 재분류되지 않습니다.  
 
(2) 당기말 및 전기말 현재 기타포괄손익-공정가치 측정 채무상품은 없습니다. (단위: 천원)
구 분 당기 전기
복합금융상품 및 지분증권관련손익 (158,895,529) 108,295,504
수익증권및펀드관련손익 (150,937,219) 295,245,255
파생상품관련손익 (4,309,500) -
합 계 (314,142,248) 403,540,759
(*) 상기 당기손익으로 인식된 순손익에 이자와 배당수익은 제외하였습니다.
(단위: 천원)
구 분 당기말 전기말
상장주식 1,135,988,850 1,810,781,179
비상장주식 164,979,532 223,005,955
합 계 1,300,968,382 2,033,787,134
전자공시시스템 dart.fss.or.kr Page 261",263,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p264_c1,"다. 매출채권 및 기타 상각후원가 측정 금융자산
 
(1) 당기말 및 전기말 현재 매출채권 및 미수금의 내역은 다음과 같습니다. 
 
(2) 당기말 및 전기말 현재 기타 상각후원가 측정 금융자산의 내역은 다음과 같습니다. 
 
(3) 손상
 
매출채권 및 기타 상각후원가 측정 금융자산의 손상 및 회사의 신용위험 관련 사항은주석
4를 참조하시기 바랍니다. (단위: 천원)
구 분 당기말 전기말
매출채권 433,287,923 382,059,754
미수금 101,215,004 12,894,841
손실충당금 (6,348,529) (6,290,977)
합 계 528,154,398 388,663,618
(단위: 천원)
구 분당기말 전기말
유동 비유동 합 계 유동 비유동 합 계
현금성자산 841,798,145 - 841,798,145 964,418,443 - 964,418,443
정기예금 513,312,836 13,760,000 527,072,836 205,750,000 13,760,000 219,510,000
대여금 84,396,430 - 84,396,430 127,304,640 - 127,304,640
미수수익 9,334,420 - 9,334,420 2,630,791 - 2,630,791
임차보증금 1,799,168 25,271,348 27,070,516 10,901,104 26,145,671 37,046,775
기타금융자산(*) 6,122,044 35,130,989 41,253,033 9,409,727 1,544,138 10,953,865
총 장부금액 1,456,763,043 74,162,337 1,530,925,380 1,320,414,705 41,449,809 1,361,864,514
 차감: 손실충당금 (1,200) (4,128) (5,328) (1,200) (4,128) (5,328)
순 장부금액 1,456,761,843 74,158,209 1,530,920,052 1,320,413,505 41,445,681 1,361,859,186
(*) 기타금융자산은 리스채권과 장기미수금으로 구성되어 있습니다.
전자공시시스템 dart.fss.or.kr Page 262",264,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p265_c1,"8. 계약부채
 
가. 당기말 및 전기말 현재 계약부채의 내역은 다음과 같습니다. 
 
나. 당기 및 전기 중 이월된 계약부채와 관련하여 수익으로 인식한 금액은 다음과 같습니다. 
 (단위: 천원)
구 분 당기말 전기말
고객충성제도 2,637,055 2,926,593
서치플랫폼 145,856,637 136,535,793
커머스 45,486,985 41,140,608
콘텐츠 22,783,144 16,916,234
합 계 216,763,821 197,519,227
(*) 계약부채는 선수금, 선수수익, 예수금이며 기타부채에 포함되어 있습니다.
(단위: 천원)
구 분 당기 전기
기초의 계약부채 잔액 중 인식한 수익 197,519,227 146,130,561
고객충성제도 2,926,593 2,405,829
서치플랫폼 136,535,792 107,601,934
커머스 41,140,608 29,293,889
콘텐츠 16,916,234 6,828,909
전자공시시스템 dart.fss.or.kr Page 263",265,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p266_c1,"9. 기타자산
 
당기말 및 전기말 현재 기타자산의 내역은 다음과 같습니다. 
 
 
10. 유형자산
 
가. 당기말 및 전기말 현재 유형자산의 내역은 다음과 같습니다. 
 (단위: 천원)
구 분당기말 전기말
유동 비유동 유동 비유동
선급금 18,506,522 11,331,828 15,643,132 9,487,858
선급비용 25,882,511 15,355,568 25,447,829 23,894,942
합 계 44,389,033 26,687,396 41,090,961 33,382,800
(단위: 천원)
구 분당기말 전기말
취득원가 상각누계액(*) 장부금액 취득원가 상각누계액(*) 장부금액
토지 278,055,131 - 278,055,131 271,222,169 - 271,222,169
건물 1,066,339,955 (176,391,006) 889,948,949 493,422,657 (141,576,863) 351,845,794
구축물 139,152,057 (94,506,601) 44,645,456 113,915,120 (81,929,225) 31,985,895
기계장치 3,965,983 (2,645,887) 1,320,096 3,545,930 (2,023,042) 1,522,888
차량운반구 554,421 (554,421) - 554,421 (535,825) 18,596
비품 134,464,644 (72,541,387) 61,923,257 94,569,141 (60,398,597) 34,170,544
건설중인자산 479,884,403 - 479,884,403 738,600,516 - 738,600,516
합 계 2,102,416,594 (346,639,302) 1,755,777,292 1,715,829,953 (286,463,551) 1,429,366,402
(*) 손상차손누계액 및 정부보조금을 합산한 금액입니다.
전자공시시스템 dart.fss.or.kr Page 264",266,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p267_c1,"나. 당기 및 전기 중 유형자산의 변동내역은 다음과 같습니다. 
 
 
다. 당기 중 적격자산인 유형자산에 대해 자본화된 차입원가는 8,601백만원(전기: 8,722백
만원)이며, 자본화가능 차입원가를 산정하기 위하여 사용된 자본화차입이자율은 1.61%(전
기: 1.75%)이며 이는 특정차입원가에 대한 이자율입니다.
 
라. 감가상각비는 전액 영업비용으로 인식하고 있습니다. <당기> (단위: 천원)
구 분 토지 건물 구축물 기계장치 차량운반구 비품건설중인
자산합 계
기초금액 271,222,169 351,845,794 31,985,895 1,522,888 18,596 34,170,544 738,600,5161,429,366,40
2
취득 및 자본적지출 등(*1) 4,556,100 81,663,117 1,601,285 420,064 - 35,144,844 280,645,745 404,031,155
감가상각 -(34,814,143) (12,577,376) (622,846) (18,596) (19,804,053) -(67,837,014)
처분/폐기/손상(*2) - - - (11) -(8,547,306) (1,235,934) (9,783,251)
본자산 대체 2,276,862 491,254,181 23,635,652 - - 20,959,228 (538,125,923) -
기타 - - - - - - - -
기말금액 278,055,131 889,948,949 44,645,456 1,320,095 - 61,923,257 479,884,4041,755,777,29
2
(*1) 차입원가 자본화로 인하여 증가한 금액이 포함되어 있습니다.
(*2) 당기 중 사업양수도로 인하여 처분한 금액 81백만원이 포함되어 있습니다.
<전기> (단위: 천원)
구 분 토지 건물 구축물 기계장치 차량운반구 비품기타의
유형자산건설중인
자산합 계
기초금액 269,970,459 338,607,649 42,466,095 1,145,324 78,728 31,106,668 98,132 395,345,953 1,078,819,008
취득 및 자본적지출 등 986,102 2,251,230 54,682 786,762 - 12,483,106 -366,648,001 383,209,882
감가상각 -(15,571,550) (10,534,882) (409,197) (60,132) (14,282,738) (41,068) -(40,899,567)
처분/폐기/손상 - - - - - (477,881) (57,064) - (534,945)
본자산 대체 265,608 26,558,465 - - - 5,341,389 -(32,165,462) -
기타(*) - - - - - - - 8,772,023 8,772,023
기말금액 271,222,169 351,845,794 31,985,895 1,522,888 18,596 34,170,544 -738,600,516 1,429,366,402
(*) 차입원가 자본화로 인하여 증가한 금액이 포함되어 있습니다.
전자공시시스템 dart.fss.or.kr Page 265",267,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p268_c1,"11. 리스
 
가. 당기말 및 전기말 현재 리스와 관련하여 재무상태표에 인식된 금액은 다음과 같습니다. 
 
당기 중 증가된 사용권자산은 71,583백만원(전기: 14,901백만원)입니다. (단위: 천원)
구 분 당기말 전기말
사용권자산(*1)
 부동산 39,801,985 26,655,072
 차량운반구 1,631,982 1,170,218
사용권자산 합 계 41,433,967 27,825,290
리스채권 37,627,112 10,953,865
리스부채(*2)
유동 48,996,420 18,371,326
비유동 328,806,361 19,505,218
리스부채 합 계 377,802,781 37,876,544
(*1) 사용권자산은 감가상각누계액을 차감한 금액입니다.
(*2) 리스부채는 현재가치할인차금을 차감한 금액입니다.
전자공시시스템 dart.fss.or.kr Page 266",268,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p269_c1,"나. 당기 및 전기 중 리스와 관련하여 포괄손익계산서에 인식된 금액은 다음과 같습니다. 
 
당기 중 발생한 리스의 총 현금유출은 48,076백만원(전기: 26,719백만원), 총 현금유입은
40,527백만원(전기: 14,385백만원)입니다. (단위: 천원)
구 분 당기 전기
사용권자산의 감가상각비 
 부동산 4,556,397 8,774,648
 차량운반구 579,834 492,533
합 계 5,136,231 9,267,181
리스부채에 대한 이자비용(금융비용에 포함)(*) 9,596,649 1,292,740
단기리스료 및 소액자산리스료 3,056,299 5,392,891
(*)리스와 관련하여 인식된 이자비용은 차입원가자본화로 인하여 포괄손익계산서 상
의 이자비용과 차이가 존재합니다.
전자공시시스템 dart.fss.or.kr Page 267",269,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p270_c1,"12. 무형자산
 
가. 당기말 및 전기말 현재 무형자산의 내역은 다음과 같습니다. 
 
나. 당기 및 전기 중 무형자산의 변동내역은 다음과 같습니다. 
 
(단위: 천원)
구 분당기말 전기말
취득원가 상각누계액(*) 장부금액 취득원가 상각누계액(*) 장부금액
산업재산권 9,661,722 (9,165,407) 496,315 9,489,054 (8,681,108) 807,946
소프트웨어 32,328,707 (26,054,027) 6,274,680 30,819,932 (24,059,959) 6,759,973
기타무형자산 107,441,006 (41,759,692) 65,681,314 87,588,389 (42,163,857) 45,424,532
합 계 149,431,435 (76,979,126) 72,452,309 127,897,375 (74,904,924) 52,992,451
(*) 손상차손누계액 및 정부보조금을 합산한 금액입니다.
<당기> (단위: 천원)
구 분 산업재산권 소프트웨어 기타무형자산 합 계
기초금액 807,946 6,759,974 45,424,532 52,992,452
취득 및 자본적지출 216,250 1,508,775 21,002,677 22,727,702
상각 (514,186) (1,994,069) (1,224,079) (3,732,334)
처분/폐기(*) (13,694) - (841,498) (855,192)
손상차손/환입 - - 1,319,682 1,319,682
기말금액 496,316 6,274,680 65,681,314 72,452,310
(*) 당기 중 사업양수도로 처분한 금액 14백만원이 포함되어 있습니다.
<전기> (단위: 천원)
구 분 산업재산권 소프트웨어 기타무형자산 합 계
기초금액 1,472,457 1,881,117 36,754,103 40,107,677
취득 및 자본적지출 186,494 6,325,654 10,423,600 16,935,748
상각 (849,909) (1,446,798) (1,327,392) (3,624,099)
처분/폐기 (1,096) - (575,779) (576,875)
기타(*) - - 150,000 150,000
기말금액 807,946 6,759,973 45,424,532 52,992,451
(*) 온실가스배출권의 정부제출 등을 포함하고 있습니다.
전자공시시스템 dart.fss.or.kr Page 268",270,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p271_c1,"다. 무형자산상각비는 전액 영업비용으로 인식하고 있습니다.
 
라. 회사가 비용으로 인식한 연구와 개발 지출의 총액은 737,434백만원(전기: 629,620백만
원)이며, 회사의 연구와 개발 지출의 총액은 전액 인건비 등 영업비용으로인식하고 있습니다
.
 
마. 배출권
 
(1) 3차 계획기간(2021년~2025년)에 대한 무상할당 배출권 예상 수량은 다음과 같습니다. 
 
(2) 당기 및 전기 중 배출권 수량 및 장부금액의 변동내역은 다음과 같습니다. 
(단위: KAU)
2021년분 2022년분 2023년분 2024년분 2025년분 합 계
76,726 68,467 68,467 67,825 67,825 349,310
(단위: KAU, 천원)
구 분당기 전기
수량 금액 수량 금액
기초 배출권 5,000 150,000 15,382 512,321
무상할당 76,726 - 63,350 -
매입 - - - -
정부제출 (78,884) (64,740) (73,176) (345,697)
매각 (955) (28,650) (556) (16,624)
기말 배출권 1,887 56,610 5,000 150,000
전자공시시스템 dart.fss.or.kr Page 269",271,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
NAVER_business_report_2022.pdf_p272_c1,"13. 투자부동산
 
가. 당기 중 투자부동산의 변동내역은 다음과 같습니다. 
 
나. 투자부동산 관련 비용은 전액 영업외비용으로 인식하고 있습니다.
 
다. 당기 중 투자부동산과 관련한 수익과 비용의 내역은 다음과 같습니다. 
 
라. 회사는 보유 중인 사용권자산 중 일부에 대해 전대운용리스를 제공하는 계약을 체결하고
있습니다. <당기> (단위: 천원)
구 분 사용권자산
기초금액 -
취득 324,522,964
감소 (21,753,263)
기말금액 302,769,701
(단위: 천원)
구 분 당기
투자부동산으로부터의 임대수익 22,043,040
투자부동산 관련 비용 21,753,263
임대수익 발생 직접 운영비용(유지보수비용 포함) -
전자공시시스템 dart.fss.or.kr Page 270",272,1,NAVER_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/NAVER_business_report_2022.pdf
